academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2022,2,530149,530153.0,UIndy,Mercyhurst,2022-04-23,H,11,8,W,3
2022,2,530149,530095.0,UIndy,#4 Lewis 2022 GLVC MLA Tournament,2022-04-29,H,16,11,W,5
2022,2,530149,530123.0,UIndy,#3 Lindenwood 2022 GLVC MLA Tournament,2022-05-01,H,10,13,L,-3
2022,2,530149,530100.0,UIndy,Limestone,2022-05-06,A,8,14,L,-6
2022,2,530149,530099.0,UIndy,#4 Lenoir-Rhyne 2022 NCAA DII MLA Championship,2022-05-11,A,10,11,L,-1
2022,2,530124,530151.0,Walsh,Maryville (MO),2022-02-18,H,5,17,L,-12
2022,2,530124,530154.0,Walsh,Molloy,2022-02-26,H,6,12,L,-6
2022,2,530124,530149.0,Walsh,UIndy,2022-03-08,A,4,14,L,-10
2022,2,530124,530136.0,Walsh,Frostburg St.,2022-03-13,H,7,9,L,-2
2022,2,530124,530096.0,Walsh,Davenport,2022-03-15,H,14,13,W,1
2022,2,530124,530164.0,Walsh,Alderson Broaddus,2022-03-20,A,15,4,W,11
2022,2,530124,530095.0,Walsh,Lewis,2022-03-26,A,6,11,L,-5
2022,2,530124,530153.0,Walsh,Mercyhurst,2022-04-05,H,9,19,L,-10
2022,2,530124,530144.0,Walsh,Davis & Elkins,2022-04-09,A,15,5,W,10
2022,2,530124,530111.0,Walsh,Lake Erie,2022-04-12,A,9,10,L,-1
2022,2,530124,530125.0,Walsh,Roberts Wesleyan,2022-04-16,A,14,17,L,-3
2022,2,530124,530093.0,Walsh,Wheeling,2022-04-23,H,14,2,W,12
2022,2,530124,530122.0,Walsh,Seton Hill,2022-04-30,A,2,15,L,-13
2022,2,530124,530153.0,Walsh,#1 Mercyhurst 2022 G-MAC MLA Tournament,2022-05-04,A,11,20,L,-9
2022,2,530129,530116.0,Westminster (UT),Colorado Mesa,2022-02-27,A,13,16,L,-3
2022,2,530129,530120.0,Westminster (UT),Lynn,2022-03-07,A,16,11,W,5
2022,2,530129,530158.0,Westminster (UT),Rollins,2022-03-09,A,11,19,L,-8
2022,2,530129,530128.0,Westminster (UT),"Emmanuel (GA) @Winter Park, FL",2022-03-10,H,22,3,W,19
2022,2,530129,530130.0,Westminster (UT),Montevallo,2022-03-23,H,17,6,W,11
2022,2,530129,530110.0,Westminster (UT),CSU Pueblo,2022-03-27,H,10,6,W,4
2022,2,530129,530109.0,Westminster (UT),Belmont Abbey,2022-04-01,A,13,12,W,1
2022,2,530129,530103.0,Westminster (UT),Mount Olive,2022-04-03,A,6,8,L,-2
2022,2,530129,530163.0,Westminster (UT),Adams St.,2022-04-10,H,23,2,W,21
2022,2,530129,530163.0,Westminster (UT),Adams St.,2022-04-22,A,22,3,W,19
2022,2,530129,530110.0,Westminster (UT),CSU Pueblo,2022-04-24,A,20,13,W,7
2022,2,530129,530116.0,Westminster (UT),Colorado Mesa,2022-04-30,H,13,10,W,3
2022,2,530129,530163.0,Westminster (UT),#4 Adams St. 2022 RMAC MLA Tournament,2022-05-06,H,19,2,W,17
2022,2,530129,530116.0,Westminster (UT),#2 Colorado Mesa 2022 RMAC MLA Tournament,2022-05-07,H,10,16,L,-6
2022,2,530093,530095.0,Wheeling,Lewis,2022-02-12,A,6,18,L,-12
2022,2,530093,530165.0,Wheeling,Quincy,2022-02-13,A,3,13,L,-10
2022,2,530093,530096.0,Wheeling,Davenport,2022-02-19,H,6,10,L,-4
2022,2,530093,530125.0,Wheeling,Roberts Wesleyan,2022-02-26,A,10,17,L,-7
2022,2,530093,530122.0,Wheeling,Seton Hill,2022-03-01,A,5,22,L,-17
2022,2,530093,530135.0,Wheeling,Felician,2022-03-05,H,8,7,W,1
2022,2,530093,530107.0,Wheeling,St. Thomas Aquinas,2022-03-13,H,14,3,W,11
2022,2,530093,530153.0,Wheeling,Mercyhurst,2022-03-19,A,8,20,L,-12
2022,2,530093,530136.0,Wheeling,Frostburg St.,2022-04-06,A,6,18,L,-12
2022,2,530093,530111.0,Wheeling,Lake Erie,2022-04-09,H,6,11,L,-5
2022,2,530093,530144.0,Wheeling,Davis & Elkins,2022-04-16,H,16,6,W,10
2022,2,530093,530124.0,Wheeling,Walsh,2022-04-23,A,2,14,L,-12
2022,2,530093,530164.0,Wheeling,Alderson Broaddus,2022-05-01,H,15,3,W,12
2022,2,530133,530112.0,Wilmington (DE),Chowan,2022-02-19,H,26,4,W,22
2022,2,530133,530152.0,Wilmington (DE),Mercy,2022-02-26,H,7,8,L,-1
2022,2,530133,530146.0,Wilmington (DE),Florida Tech,2022-03-07,H,15,19,L,-4
2022,2,530133,530157.0,Wilmington (DE),Pace,2022-03-12,A,4,15,L,-11
2022,2,530133,530161.0,Wilmington (DE),Saint Michael's,2022-03-16,H,13,9,W,4
2022,2,530133,530111.0,Wilmington (DE),Lake Erie,2022-03-19,A,15,10,W,5
2022,2,530133,530094.0,Wilmington (DE),Caldwell,2022-03-26,A,21,6,W,15
2022,2,530133,530159.0,Wilmington (DE),"Saint Anselm @Springfield, Mass.",2022-03-30,H,17,14,W,3
2022,2,530133,530114.0,Wilmington (DE),Georgian Court,2022-04-02,H,17,8,W,9
2022,2,530133,530135.0,Wilmington (DE),Felician,2022-04-06,H,22,3,W,19
2022,2,530133,530113.0,Wilmington (DE),Dominican (NY),2022-04-09,A,14,4,W,10
2022,2,530133,530121.0,Wilmington (DE),Chestnut Hill,2022-04-13,H,17,16,W,1
2022,2,530133,530104.0,Wilmington (DE),Post,2022-04-23,A,18,7,W,11
2022,2,530133,530113.0,Wilmington (DE),"#4 Dominican (NY) @Lakewood, NJ (2022 CACC MLA Tournament)",2022-04-28,H,24,8,W,16
2022,2,530133,530121.0,Wilmington (DE),"#2 Chestnut Hill @Lakewood, NJ (2022 CACC MLA Tournament)",2022-04-30,H,12,13,L,-1
2022,2,530108,530138.0,Wingate,Barton,2022-02-05,A,18,7,W,11
2022,2,530108,530153.0,Wingate,Mercyhurst,2022-02-12,H,16,12,W,4
2022,2,530108,530150.0,Wingate,"Le Moyne @Baltimore, MD",2022-02-20,H,11,15,L,-4
2022,2,530108,530103.0,Wingate,Mount Olive,2022-03-01,H,15,8,W,7
2022,2,530108,530100.0,Wingate,"Limestone @Charlotte, NC",2022-03-05,H,11,10,W,1
2022,2,530108,530098.0,Wingate,Coker,2022-03-11,A,23,5,W,18
2022,2,530108,530117.0,Wingate,Queens (NC),2022-03-16,H,18,11,W,7
2022,2,530108,530092.0,Wingate,Anderson (SC),2022-03-19,A,12,14,L,-2
2022,2,530108,530102.0,Wingate,Mars Hill,2022-03-26,A,21,8,W,13
2022,2,530108,530097.0,Wingate,Catawba,2022-03-30,H,18,5,W,13
2022,2,530108,530101.0,Wingate,Lincoln Memorial,2022-04-02,H,19,2,W,17
2022,2,530108,530134.0,Wingate,Newberry,2022-04-09,A,14,9,W,5
2022,2,530108,530099.0,Wingate,Lenoir-Rhyne,2022-04-13,H,5,10,L,-5
2022,2,530108,530118.0,Wingate,Tusculum,2022-04-23,A,20,3,W,17
2022,2,530108,530097.0,Wingate,#6 Catawba 2022 SAC MLA Tournament,2022-04-26,H,17,6,W,11
2022,2,530108,530099.0,Wingate,#2 Lenoir-Rhyne 2022 SAC MLA Tournament,2022-04-29,A,13,17,L,-4
2022,2,530108,530123.0,Wingate,#3 Lindenwood 2022 NCAA DII MLA Championship,2022-05-11,A,20,11,W,9
2022,2,530108,530100.0,Wingate,#2 Limestone 2022 NCAA DII MLA Championship,2022-05-15,A,14,17,L,-3
2022,2,530127,530118.0,Young Harris,Tusculum,2022-02-02,H,7,14,L,-7
2022,2,530127,530115.0,Young Harris,North Greenville,2022-02-05,A,3,12,L,-9
2022,2,530127,530134.0,Young Harris,Newberry,2022-02-09,H,3,15,L,-12
2022,2,530127,530092.0,Young Harris,Anderson (SC),2022-02-16,H,8,21,L,-13
2022,2,530127,530102.0,Young Harris,Mars Hill,2022-02-19,H,8,9,L,-1
2022,2,530127,530101.0,Young Harris,Lincoln Memorial,2022-02-26,A,3,16,L,-13
2022,2,530127,530112.0,Young Harris,Chowan,2022-03-05,H,17,19,L,-2
2022,2,530127,530119.0,Young Harris,Lees-McRae,2022-03-16,A,12,13,L,-1
2022,2,530127,530128.0,Young Harris,Emmanuel (GA),2022-03-24,H,10,11,L,-1
2022,2,530127,534897.0,Young Harris,Flagler,2022-04-02,A,7,22,L,-15
2022,2,530127,530137.0,Young Harris,Lander,2022-04-09,H,9,20,L,-11
2022,2,530127,530140.0,Young Harris,UAH,2022-04-16,A,2,16,L,-14
2022,2,530127,530130.0,Young Harris,Montevallo,2022-04-23,H,6,13,L,-7
2022,2,530127,530126.0,Young Harris,Shorter,2022-04-30,H,15,6,W,9
2022,2,530127,534897.0,Young Harris,#4 Flagler 2022 Peach Belt MLA Tournament,2022-05-03,A,10,20,L,-10
