team_id,team_name,season,division,conference,player_name,jersey_number,position,class_year,games_played,games_started,goals,assists,points,shots,shots_on_goal,shot_pct,ground_balls,turnovers,caused_turnovers,faceoffs_won,faceoffs_lost,faceoff_pct,man_up_goals,man_down_goals,saves,goals_allowed,save_pct,minutes_played,source_method,source_url,scraped_at_utc
593994,Ohio St.,2024,D1,Big Ten,"Fisher, Eli",,,,0,,0,3,3,.000,.000,,7,3,6,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Langermeier, Greg",,,,1,,1,2,3,.100,.400,,20,7,8,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Sherrer, Justin",,,,2,,2,1,3,1.000,1.000,,8,2,11,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"DiCicco, Trent",,,,0,,0,2,2,.000,.000,,16,5,4,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Sandberg, Mitchell",,,,0,,0,1,1,.000,.500,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Cmiel, Connor",,,,0,,0,1,1,.000,.455,,24,4,16,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Burke, Tommy",,,,0,,0,1,1,.000,.000,,62,7,1,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Jones, Tate",,,,0,,0,1,1,.000,.200,,2,3,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Brown, Cullen",,,,0,,0,1,1,.000,.000,,51,9,17,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Gladstone, Brett",,,,1,,1,0,1,.091,.545,,2,3,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Burns, Sam",,,,1,,1,0,1,.333,.333,,1,2,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Haas, Garrett",,,,1,,1,0,1,.200,.600,,3,4,1,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Fyock, Caleb",,,,0,,0,0,0,.000,.250,,24,8,3,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Blake, Henry",,,,0,,0,0,0,.000,.000,,2,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Antoniou, Zack",,,,0,,0,0,0,.000,.000,,1,0,1,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Antoniou, Zack",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Zavitz, Keaton",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Walsh, Jackson",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Cool, Jonny",,,,0,,0,0,0,.000,.000,,13,0,10,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Christopher, Cayden",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Dixon, Alex",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Kraske, Coleman",,,,0,,0,0,0,.000,.000,,5,1,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Mcdonald, Ellis",,,,0,,0,0,0,.000,.000,,1,1,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Mercer, Matt",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Allen, Jack",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Foster, Kyle",,,,0,,0,0,0,.000,.000,,2,0,5,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Van Buren, Bobby",,,,0,,0,0,0,.000,.000,,3,1,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Mendoza, Noah",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Liedel, Griffin",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Brady, Danny",,,,0,,0,0,0,.000,.000,,2,4,1,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,"Snyder, Jacob",,,,0,,0,0,0,.000,.000,,16,1,15,,,,0,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
593994,Ohio St.,2024,D1,Big Ten,Opponents,,,,152,,152,70,222,.287,.594,,433,235,118,,,,13,0,,,,,team_site_player_cumulative,https://ohiostatebuckeyes.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:48+00:00
594009,Rutgers,2024,D1,Big Ten,"Scott, Ross",,,,20,,20,25,45,.250,.538,,13,19,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Knobloch, Shane",,,,29,,29,11,40,.248,.564,,16,20,4,,,,4,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Kurdyla, Colin",,,,20,,20,10,30,.260,.597,,12,15,0,,,,2,1,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Kulas, Dante",,,,16,,16,9,25,.348,.696,,14,7,1,,,,1,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Aimone, Jack",,,,20,,20,0,20,.244,.573,,7,10,3,,,,1,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Sidorski, John",,,,8,,8,4,12,.615,.692,,3,7,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Krummenacher, Tanyr",,,,9,,9,3,12,.346,.731,,12,5,1,,,,1,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Teresky, Nick",,,,4,,4,2,6,.222,.444,,3,5,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Hund, Brandon",,,,1,,1,3,4,.167,.667,,20,4,2,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Peters, Logan",,,,3,,3,1,4,.200,.467,,4,9,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Ringer, James",,,,4,,4,0,4,.250,.750,,4,4,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Splaine, Ryan",,,,3,,3,0,3,.600,.800,,40,5,16,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Richman II, Duke",,,,0,,0,2,2,.000,1.000,,2,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Brams, Cole",,,,2,,2,0,2,.250,.750,,64,6,1,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"McDonough, Connor",,,,2,,2,0,2,.667,1.000,,0,0,0,,,,1,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Winship, Austin",,,,0,,0,1,1,.000,.000,,0,1,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Edwards, Mason",,,,0,,0,1,1,.000,1.000,,8,2,3,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Rizzotti, Peter",,,,0,,0,1,1,.000,.000,,4,0,2,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Kelly, Colin",,,,1,,1,0,1,.091,.636,,0,1,0,,,,1,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Carroll, David",,,,1,,1,0,1,.500,.500,,2,1,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Walsh, Zach",,,,1,,1,0,1,.500,.500,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Sommer, Tim",,,,1,,1,0,1,.091,.455,,0,2,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Germain, Tanner",,,,1,,1,0,1,.083,.500,,3,2,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Soutar, Matt",,,,0,,0,0,0,.000,.000,,26,3,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Miller, Jon",,,,0,,0,0,0,.000,.000,,0,0,1,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Crosby, Jack",,,,0,,0,0,0,.000,.000,,1,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Groff, Dylan",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Wimmershoff, Marco",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"McKelvy, Ben",,,,0,,0,0,0,.000,.000,,11,4,9,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Macheca, Andrew",,,,0,,0,0,0,.000,.000,,16,4,2,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Scalamandre, Dean",,,,0,,0,0,0,.000,.000,,2,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Mendyke, Tommy",,,,0,,0,0,0,.000,.000,,20,1,12,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Crosby, Andrew",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Desmarais, Brock",,,,0,,0,0,0,.000,.000,,4,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Udovich, Conor",,,,0,,0,0,0,.000,.000,,13,1,5,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Rickens, Mason",,,,0,,0,0,0,.000,.000,,2,1,2,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Hubbard, Harris",,,,0,,0,0,0,.000,.000,,6,0,6,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Howard, Donnie",,,,0,,0,0,0,.000,.500,,8,2,5,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Gray, Liam",,,,0,,0,0,0,.000,.000,,0,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Eischens, Charles",,,,0,,0,0,0,.000,.000,,1,1,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Zeller, Colin",,,,0,,0,0,0,.000,.000,,6,2,3,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Conley, Zak",,,,0,,0,0,0,.000,.000,,7,0,2,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Gourdeau, Clinton",,,,0,,0,0,0,.000,.000,,1,0,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Jones Jr., LaJhon",,,,0,,0,0,0,.000,.000,,11,1,4,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Fagan, Seamus",,,,0,,0,0,0,.000,.000,,2,1,0,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,"Stoller, Cardin",,,,0,,0,0,0,.000,.000,,22,8,3,,,,0,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
594009,Rutgers,2024,D1,Big Ten,Opponents,,,,155,,155,85,240,.287,.624,,393,193,94,,,,10,0,,,,,team_site_player_cumulative,https://scarletknights.com/sports/mens-lacrosse/stats/2024,2026-03-22T15:23:54+00:00
